,hgnc.symbol,bin.id
LINC02837,LINC02837,17357
LIPG,LIPG,17357
SMUG1P1,SMUG1P1,17358
ACAA2,ACAA2,17359
SNHG22,SNHG22,17359
SCARNA17,SCARNA17,17359
MYO5B,MYO5B,17359
RNA5SP457,RNA5SP457,17360
ADAD1P2,ADAD1P2,17361
MIR4320,MIR4320,17361
RN7SL310P,RN7SL310P,17362
CFAP53,CFAP53,17362
MBD1,MBD1,17362
CXXC1,CXXC1,17362
RNA5SP458,RNA5SP458,17363
SKA1,SKA1,17363
RPLP0P11,RPLP0P11,17364
MAPK4,MAPK4,17364
MRO,MRO,17366
HNRNPA3P16,HNRNPA3P16,17366
RPL17P46,RPL17P46,17366
ME2,ME2,17367
ELAC1,ELAC1,17367
SMAD4,SMAD4,17368
SRSF10P1,SRSF10P1,17369
MEX3C,MEX3C,17369
RNU1-46P,RNU1-46P,17370
LINC01630,LINC01630,17370
SS18L2P2,SS18L2P2,17371
RSL24D1P9,RSL24D1P9,17372
RPS8P3,RPS8P3,17374
DCC,DCC,17377
VN1R76P,VN1R76P,17378
MIR4528,MIR4528,17384
LINC01917,LINC01917,17385
LINC01919,LINC01919,17386
RPL29P32,RPL29P32,17386
MBD2,MBD2,17390
SNORA37,SNORA37,17391
POLI,POLI,17391
STARD6,STARD6,17391
C18orf54,C18orf54,17392
SNRPGP2,SNRPGP2,17392
CUPIN1P,CUPIN1P,17392
DYNAPP1,DYNAPP1,17393
DYNAPP2,DYNAPP2,17393
DYNAPP3,DYNAPP3,17393
DYNAP,DYNAP,17393
RAB27B,RAB27B,17394
RPSAP57,RPSAP57,17394
CCDC68,CCDC68,17396
MAP1LC3P,MAP1LC3P,17396
LINC01929,LINC01929,17397
RNA5SP459,RNA5SP459,17397
TCF4,TCF4,17398
TCF4-AS1,TCF4-AS1,17400
MIR4529,MIR4529,17400
TCF4-AS2,TCF4-AS2,17400
RPL21P126,RPL21P126,17401
LINC01415,LINC01415,17402
LINC01416,LINC01416,17403
LINC01905,LINC01905,17404
LINC01539,LINC01539,17404
TXNL1,TXNL1,17408
WDR7,WDR7,17408
WDR7-OT1,WDR7-OT1,17411
LINC-ROR,LINC-ROR,17411
BOD1L2,BOD1L2,17412
LINC02565,LINC02565,17412
RNU6-737P,RNU6-737P,17413
ST8SIA3,ST8SIA3,17413
ONECUT2,ONECUT2,17414
FECH,FECH,17415
NARS1,NARS1,17415
ATP8B1-AS1,ATP8B1-AS1,17415
ATP8B1,ATP8B1,17415
RNU6-742P,RNU6-742P,17416
RSL24D1P11,RSL24D1P11,17417
LINC01897,LINC01897,17418
HMGN1P30,HMGN1P30,17418
NEDD4L,NEDD4L,17418
MIR122HG,MIR122HG,17421
MIR122,MIR122,17421
MIR3591,MIR3591,17421
ALPK2,ALPK2,17421
SNORA108,SNORA108,17422
RPL9P31,RPL9P31,17423
MALT1-AS1,MALT1-AS1,17423
MALT1,MALT1,17423
MRPL37P1,MRPL37P1,17423
RNU6-219P,RNU6-219P,17424
LINC01926,LINC01926,17424
ZNF532,ZNF532,17424
RNU2-69P,RNU2-69P,17425
OACYLP,OACYLP,17425
SEC11C,SEC11C,17426
GRP,GRP,17427
RAX,RAX,17427
CPLX4,CPLX4,17427
LMAN1,LMAN1,17428
CCBE1,CCBE1,17428
RPS26P54,RPS26P54,17431
GLUD1P4,GLUD1P4,17431
RPLP0P12,RPLP0P12,17431
PMAIP1,PMAIP1,17432
NFE2L3P1,NFE2L3P1,17432
RN7SL342P,RN7SL342P,17432
ENTR1P1,ENTR1P1,17433
SINHCAFP2,SINHCAFP2,17433
RNU6-567P,RNU6-567P,17433
RPS3AP49,RPS3AP49,17434
RNU4-17P,RNU4-17P,17434
MC4R,MC4R,17435
MRPS5P4,MRPS5P4,17436
GAD3P,GAD3P,17437
CTBP2P3,CTBP2P3,17437
HMGN1P31,HMGN1P31,17438
CDH20,CDH20,17442
RNU6-116P,RNU6-116P,17442
RPL30P14,RPL30P14,17443
LINC01544,LINC01544,17445
RNF152,RNF152,17445
PIGN,PIGN,17446
RPIAP1,RPIAP1,17447
RELCH,RELCH,17448
TNFRSF11A,TNFRSF11A,17449
RPL17P44,RPL17P44,17450
ACTBP9,ACTBP9,17450
ZCCHC2,ZCCHC2,17451
RN7SL705P,RN7SL705P,17452
PHLPP1,PHLPP1,17452
RNU6-142P,RNU6-142P,17452
BCL2,BCL2,17455
KDSR,KDSR,17457
KDSR-DT,KDSR-DT,17457
VPS4B,VPS4B,17457
SERPINB5,SERPINB5,17458
ATP5MC1P6,ATP5MC1P6,17458
SERPINB12,SERPINB12,17458
SERPINB13,SERPINB13,17458
SERPINB4,SERPINB4,17459
SERPINB11,SERPINB11,17459
SERPINB3,SERPINB3,17459
SERPINB7,SERPINB7,17460
SERPINB2,SERPINB2,17460
SERPINB10,SERPINB10,17461
HMSD,HMSD,17461
SERPINB8,SERPINB8,17461
LINC01924,LINC01924,17462
RPL12P39,RPL12P39,17462
LINC00305,LINC00305,17462
LINC01538,LINC01538,17463
LINC01916,LINC01916,17472
CDH7,CDH7,17474
PRPF19P1,PRPF19P1,17476
CDH19,CDH19,17479
RNU6-1037P,RNU6-1037P,17483
MIR5011,MIR5011,17484
RPL31P9,RPL31P9,17484
DSEL,DSEL,17487
DSEL-AS1,DSEL-AS1,17487
FAM32DP,FAM32DP,17488
LINC01903,LINC01903,17489
LINC01912,LINC01912,17492
AKR1B10P2,AKR1B10P2,17494
MTL3P,MTL3P,17494
TMX3,TMX3,17495
CCDC102B,CCDC102B,17495
RNU6-39P,RNU6-39P,17496
SDHCP1,SDHCP1,17497
DOK6,DOK6,17500
CD226,CD226,17503
RTTN,RTTN,17505
SOCS6,SOCS6,17507
LINC01909,LINC01909,17507
LIVAR,LIVAR,17507
LINC01910,LINC01910,17507
LARP7P3,LARP7P3,17508
RPS2P6,RPS2P6,17508
RN7SL795P,RN7SL795P,17508
GTSCR1,GTSCR1,17509
LINC01541,LINC01541,17516
LINC01899,LINC01899,17517
CBLN2,CBLN2,17523
HNRNPA1P11,HNRNPA1P11,17524
NETO1,NETO1,17525
RNA5SP460,RNA5SP460,17525
MIR548AV,MIR548AV,17525
NETO1-DT,NETO1-DT,17525
LINC02864,LINC02864,17527
LINC02582,LINC02582,17529
RN7SL401P,RN7SL401P,17532
FBXO15,FBXO15,17534
TIMM21,TIMM21,17535
RN7SL551P,RN7SL551P,17535
CYB5A,CYB5A,17535
C18orf63,C18orf63,17536
FAUP1,FAUP1,17536
LINC01922,LINC01922,17537
DIPK1C,DIPK1C,17537
CNDP2,CNDP2,17537
CNDP1,CNDP1,17537
ZNF407-AS1,ZNF407-AS1,17538
ZNF407,ZNF407,17538
PTGR3,PTGR3,17542
TSHZ1,TSHZ1,17542
SMIM21,SMIM21,17544
LINC01898,LINC01898,17546
LINC01893,LINC01893,17550
ZNF516,ZNF516,17551
ZNF516-AS1,ZNF516-AS1,17552
ZNF516-DT,ZNF516-DT,17552
LINC00683,LINC00683,17552
LINC01927,LINC01927,17553
LINC01879,LINC01879,17553
ARL2BPP1,ARL2BPP1,17553
CCND3P2,CCND3P2,17554
ZNF236-DT,ZNF236-DT,17554
RNU6-346P,RNU6-346P,17554
ZNF236,ZNF236,17554
RPL26P35,RPL26P35,17554
MBP,MBP,17555
GALR1,GALR1,17557
BDP1P,BDP1P,17558
RNA5SP461,RNA5SP461,17562
LINC01029,LINC01029,17562
RNU6-655P,RNU6-655P,17563
LINC01896,LINC01896,17570
SALL3,SALL3,17570
ATP9B,ATP9B,17570
NFATC1,NFATC1,17572
CTDP1-DT,CTDP1-DT,17574
CTDP1,CTDP1,17574
KCNG2,KCNG2,17575
SLC66A2,SLC66A2,17576
HSBP1L1,HSBP1L1,17576
TXNL4A,TXNL4A,17576
RBFA,RBFA,17577
RBFADN,RBFADN,17577
SLC25A6P4,SLC25A6P4,17577
ADNP2,ADNP2,17577
PARD6G-AS1,PARD6G-AS1,17578
PARD6G,PARD6G,17578
WASH5P,WASH5P,17579
MIR1302-11,MIR1302-11,17579
FAM138F,FAM138F,17579
OR4G3P,OR4G3P,17579
OR4G1P,OR4G1P,17579
OR4F17,OR4F17,17579
WBP1LP11,WBP1LP11,17579
OR4F8P,OR4F8P,17579
SEPTIN14P19,SEPTIN14P19,17579
CICP19,CICP19,17579
LINC01002,LINC01002,17579
RNU6-1076P,RNU6-1076P,17579
PLPP2,PLPP2,17579
MIER2,MIER2,17579
THEG,THEG,17579
C2CD4C,C2CD4C,17579
SHC2,SHC2,17579
RNA5SP462,RNA5SP462,17580
ODF3L2,ODF3L2,17580
MADCAM1,MADCAM1,17580
MADCAM1-AS1,MADCAM1-AS1,17580
TPGS1,TPGS1,17580
CDC34,CDC34,17580
GZMM,GZMM,17580
BSG-AS1,BSG-AS1,17581
BSG,BSG,17581
HCN2,HCN2,17581
POLRMT,POLRMT,17581
FGF22,FGF22,17581
RNF126,RNF126,17581
FSTL3,FSTL3,17581
PRSS57,PRSS57,17581
RPS2P52,RPS2P52,17581
PALM,PALM,17582
MISP,MISP,17582
LINC01836,LINC01836,17582
PTBP1,PTBP1,17582
MIR4745,MIR4745,17582
PLPPR3,PLPPR3,17582
MIR3187,MIR3187,17582
AZU1,AZU1,17582
PRTN3,PRTN3,17583
ELANE,ELANE,17583
CFD,CFD,17583
MED16,MED16,17583
RNU6-9,RNU6-9,17583
R3HDM4,R3HDM4,17583
KISS1R,KISS1R,17583
ARID3A,ARID3A,17583
WDR18,WDR18,17584
GRIN3B,GRIN3B,17584
TMEM259,TMEM259,17584
RNU6-2,RNU6-2,17584
CNN2,CNN2,17584
ABCA7,ABCA7,17584
ARHGAP45,ARHGAP45,17584
POLR2E,POLR2E,17584
GPX4,GPX4,17584
SBNO2,SBNO2,17584
STK11,STK11,17585
HMGB2P1,HMGB2P1,17585
CBARP,CBARP,17585
CBARP-DT,CBARP-DT,17585
ATP5F1D,ATP5F1D,17585
MIDN,MIDN,17585
CIRBP,CIRBP,17586
CIRBP-AS1,CIRBP-AS1,17586
FAM174C,FAM174C,17586
EFNA2,EFNA2,17586
RPS15P9,RPS15P9,17586
PWWP3A,PWWP3A,17586
NDUFS7,NDUFS7,17586
GAMT,GAMT,17587
DAZAP1,DAZAP1,17587
RPS15,RPS15,17587
APC2,APC2,17587
C19orf25,C19orf25,17587
PCSK4,PCSK4,17587
REEP6,REEP6,17587
ADAMTSL5,ADAMTSL5,17587
PLK5,PLK5,17587
MEX3D,MEX3D,17588
RN7SL477P,RN7SL477P,17588
MBD3,MBD3,17588
UQCR11,UQCR11,17588
TCF3,TCF3,17588
RNU6-1223P,RNU6-1223P,17588
ONECUT3,ONECUT3,17589
ATP8B3,ATP8B3,17589
REXO1,REXO1,17590
MIR1909,MIR1909,17590
KLF16,KLF16,17590
ABHD17A,ABHD17A,17590
SCAMP4,SCAMP4,17590
ADAT3,ADAT3,17590
CSNK1G2,CSNK1G2,17591
CSNK1G2-AS1,CSNK1G2-AS1,17591
BTBD2,BTBD2,17591
MKNK2,MKNK2,17591
MOB3A,MOB3A,17591
IZUMO4,IZUMO4,17592
AP3D1,AP3D1,17592
DOT1L,DOT1L,17592
PLEKHJ1,PLEKHJ1,17593
MIR1227,MIR1227,17593
MIR6789,MIR6789,17593
SF3A2,SF3A2,17593
AMH,AMH,17593
MIR4321,MIR4321,17593
JSRP1,JSRP1,17593
OAZ1,OAZ1,17593
PEAK3,PEAK3,17593
LINGO3,LINGO3,17593
LSM7,LSM7,17593
SPPL2B,SPPL2B,17593
TMPRSS9,TMPRSS9,17594
TIMM13,TIMM13,17594
LMNB2,LMNB2,17594
MIR7108,MIR7108,17594
LINC01775,LINC01775,17594
GADD45B,GADD45B,17594
RNU6-993P,RNU6-993P,17595
GNG7,GNG7,17595
ELOCP28,ELOCP28,17595
RN7SL121P,RN7SL121P,17595
MIR7850,MIR7850,17596
DIRAS1,DIRAS1,17596
SLC39A3,SLC39A3,17596
SGTA,SGTA,17596
THOP1,THOP1,17597
ZNF554,ZNF554,17597
ZNF555,ZNF555,17597
ZNF556,ZNF556,17597
ZNF57,ZNF57,17598
ZNF77,ZNF77,17598
TLE6,TLE6,17598
TLE2,TLE2,17598
TLE5,TLE5,17599
GNA11,GNA11,17599
GNA15,GNA15,17599
GNA15-DT,GNA15-DT,17599
S1PR4,S1PR4,17599
NCLN,NCLN,17600
CELF5,CELF5,17600
NFIC,NFIC,17601
SMIM24,SMIM24,17602
SMIM44,SMIM44,17602
DOHH,DOHH,17602
FZR1,FZR1,17602
MFSD12,MFSD12,17602
TEKTIP1,TEKTIP1,17602
HMG20B,HMG20B,17602
GIPC3,GIPC3,17602
TBXA2R,TBXA2R,17603
CACTIN-AS1,CACTIN-AS1,17603
CACTIN,CACTIN,17603
PIP5K1C,PIP5K1C,17603
TJP3,TJP3,17603
APBA3,APBA3,17604
MRPL54,MRPL54,17604
RAX2,RAX2,17604
MATK,MATK,17604
ZFR2,ZFR2,17604
FTLP5,FTLP5,17605
ATCAY,ATCAY,17605
RN7SL202P,RN7SL202P,17605
NMRK2,NMRK2,17605
DAPK3,DAPK3,17605
MIR637,MIR637,17605
EEF2,EEF2,17605
SNORD37,SNORD37,17605
PIAS4,PIAS4,17606
ZBTB7A,ZBTB7A,17606
MAP2K2,MAP2K2,17606
CREB3L3,CREB3L3,17607
SIRT6,SIRT6,17607
ANKRD24,ANKRD24,17607
EBI3,EBI3,17607
YJU2,YJU2,17607
SHD,SHD,17608
TMIGD2,TMIGD2,17608
FSD1,FSD1,17608
STAP2,STAP2,17608
MPND,MPND,17608
EIF1P6,EIF1P6,17608
SH3GL1,SH3GL1,17608
CHAF1A,CHAF1A,17608
UBXN6,UBXN6,17609
MIR4746,MIR4746,17609
HDGFL2,HDGFL2,17609
PLIN4,PLIN4,17609
PLIN5,PLIN5,17609
LRG1,LRG1,17609
SEMA6B,SEMA6B,17609
TNFAIP8L1,TNFAIP8L1,17610
MYDGF,MYDGF,17610
DPP9,DPP9,17610
DPP9-AS1,DPP9-AS1,17610
MIR7-3HG,MIR7-3HG,17611
MIR7-3,MIR7-3,17611
FEM1A,FEM1A,17611
TICAM1,TICAM1,17611
PLIN3,PLIN3,17612
ARRDC5,ARRDC5,17612
UHRF1,UHRF1,17612
MIR4747,MIR4747,17612
KDM4B,KDM4B,17613
PTPRS,PTPRS,17614
PTPRS-AS1,PTPRS-AS1,17614
RPL32P34,RPL32P34,17615
ZNRF4,ZNRF4,17616
TINCR,TINCR,17617
SNRPEP4,SNRPEP4,17617
SAFB2,SAFB2,17617
SAFB,SAFB,17617
RPL36,RPL36,17618
MICOS13,MICOS13,17618
HSD11B1L,HSD11B1L,17618
LONP1,LONP1,17618
CATSPERD,CATSPERD,17618
PRR22,PRR22,17618
DUS3L,DUS3L,17619
NRTN,NRTN,17619
FUT6,FUT6,17619
FUT3,FUT3,17619
FUT5,FUT5,17619
NDUFA11,NDUFA11,17619
VMAC,VMAC,17619
CAPS,CAPS,17619
RANBP3,RANBP3,17619
RANBP3-DT,RANBP3-DT,17620
RFX2,RFX2,17620
ACSBG2,ACSBG2,17621
MLLT1,MLLT1,17622
ACER1,ACER1,17622
CLPP,CLPP,17623
ALKBH7,ALKBH7,17623
PSPN,PSPN,17623
GTF2F1,GTF2F1,17623
MIR6885,MIR6885,17623
MIR6790,MIR6790,17623
KHSRP,KHSRP,17623
MIR3940,MIR3940,17623
SLC25A41,SLC25A41,17623
SLC25A23,SLC25A23,17623
CRB3,CRB3,17623
DENND1C,DENND1C,17623
TUBB4A,TUBB4A,17624
TNFSF9,TNFSF9,17624
CLIC4P2,CLIC4P2,17624
CD70,CD70,17624
RPL7P50,RPL7P50,17624
TNFSF14,TNFSF14,17625
C3,C3,17625
GPR108,GPR108,17625
MIR6791,MIR6791,17625
TRIP10,TRIP10,17625
SH2D3A,SH2D3A,17626
VAV1,VAV1,17626
ADGRE1,ADGRE1,17627
ADGRE4P,ADGRE4P,17627
MBD3L2B,MBD3L2B,17627
MBD3L5,MBD3L5,17627
MBD3L4,MBD3L4,17627
MBD3L2,MBD3L2,17627
MBD3L3,MBD3L3,17627
ZNF557,ZNF557,17628
INSR,INSR,17628
ARHGEF18,ARHGEF18,17630
ARHGEF18-AS1,ARHGEF18-AS1,17630
PEX11G,PEX11G,17631
TEX45,TEX45,17631
ZNF358,ZNF358,17631
MCOLN1,MCOLN1,17631
PNPLA6,PNPLA6,17631
CAMSAP3,CAMSAP3,17631
MIR6792,MIR6792,17632
XAB2,XAB2,17632
PET100,PET100,17632
PCP2,PCP2,17632
STXBP2,STXBP2,17632
RPS27AP19,RPS27AP19,17632
RETN,RETN,17632
MCEMP1,MCEMP1,17632
TRAPPC5,TRAPPC5,17632
FCER2,FCER2,17632
CLEC4G,CLEC4G,17632
CD209,CD209,17632
RPL21P129,RPL21P129,17633
CLEC4M,CLEC4M,17633
CLEC4GP1,CLEC4GP1,17633
EXOSC3P2,EXOSC3P2,17633
EVI5L,EVI5L,17633
PRR36,PRR36,17633
LYPLA2P2,LYPLA2P2,17633
LRRC8E,LRRC8E,17634
MAP2K7,MAP2K7,17634
TGFBR3L,TGFBR3L,17634
SNAPC2,SNAPC2,17634
CTXN1,CTXN1,17634
TIMM44,TIMM44,17634
ELAVL1,ELAVL1,17634
CCL25,CCL25,17635
FBN3,FBN3,17635
CERS4,CERS4,17636
CD320,CD320,17636
NDUFA7,NDUFA7,17636
RPS28,RPS28,17637
KANK3,KANK3,17637
ANGPTL4,ANGPTL4,17637
RAB11B-AS1,RAB11B-AS1,17637
MIR4999,MIR4999,17637
RAB11B,RAB11B,17637
MARCHF2,MARCHF2,17637
HNRNPM,HNRNPM,17637
PRAM1,PRAM1,17638
ZNF414,ZNF414,17638
MYO1F,MYO1F,17638
ADAMTS10,ADAMTS10,17638
NFILZ,NFILZ,17639
ACTL9,ACTL9,17639
OR2Z1,OR2Z1,17639
RPL23AP78,RPL23AP78,17639
ZNF558,ZNF558,17640
MBD3L1,MBD3L1,17640
MUC16,MUC16,17640
BOLA3P2,BOLA3P2,17641
OR1M4P,OR1M4P,17642
OR1M1,OR1M1,17642
OR7G2,OR7G2,17642
OR7G1,OR7G1,17642
OR7G15P,OR7G15P,17642
OR7G3,OR7G3,17642
ZNF317,ZNF317,17642
OR7D2,OR7D2,17642
ELOCP29,ELOCP29,17642
OR7E16P,OR7E16P,17642
OR7E25P,OR7E25P,17642
OR7D4,OR7D4,17643
OR7D1P,OR7D1P,17643
OR7E24,OR7E24,17643
OR7E18P,OR7E18P,17643
OR7E19P,OR7E19P,17643
OR7H1P,OR7H1P,17643
ZNF699,ZNF699,17643
ZNF559,ZNF559,17643
ZNF559-ZNF177,ZNF559-ZNF177,17643
ZNF177,ZNF177,17644
ZNF266,ZNF266,17644
ZNF560,ZNF560,17644
ZNF426,ZNF426,17645
ZNF426-DT,ZNF426-DT,17645
ZNF121,ZNF121,17645
ZNF561,ZNF561,17645
ZNF561-AS1,ZNF561-AS1,17646
ZNF562,ZNF562,17646
RPS4XP22,RPS4XP22,17646
ZNF812P,ZNF812P,17646
ZNF846,ZNF846,17646
UBE2L4,UBE2L4,17647
FBXL12,FBXL12,17647
RPL10P15,RPL10P15,17647
UBL5,UBL5,17647
PIN1-DT,PIN1-DT,17647
PIN1,PIN1,17647
OLFM2,OLFM2,17647
COL5A3,COL5A3,17648
RDH8,RDH8,17648
C3P1,C3P1,17649
MIR5589,MIR5589,17649
SHFL,SHFL,17649
ANGPTL6,ANGPTL6,17649
PPAN-P2RY11,PPAN-P2RY11,17649
PPAN,PPAN,17649
SNORD105,SNORD105,17649
SNORD105B,SNORD105B,17649
P2RY11,P2RY11,17649
EIF3G,EIF3G,17649
DNMT1,DNMT1,17649
S1PR2,S1PR2,17650
MIR4322,MIR4322,17650
MRPL4,MRPL4,17650
ICAM1,ICAM1,17650
ICAM4-AS1,ICAM4-AS1,17650
ICAM4,ICAM4,17650
ICAM5,ICAM5,17650
ZGLP1,ZGLP1,17651
FDX2,FDX2,17651
RAVER1,RAVER1,17651
ICAM3,ICAM3,17651
TYK2,TYK2,17651
CDC37,CDC37,17651
MIR1181,MIR1181,17651
PDE4A,PDE4A,17651
KEAP1,KEAP1,17652
S1PR5,S1PR5,17652
ATG4D,ATG4D,17652
RNU7-140P,RNU7-140P,17652
MIR1238,MIR1238,17652
KRI1,KRI1,17652
CDKN2D,CDKN2D,17652
AP1M2,AP1M2,17652
SLC44A2,SLC44A2,17653
ILF3-DT,ILF3-DT,17653
ILF3,ILF3,17653
QTRT1,QTRT1,17653
DNM2,DNM2,17654
MIR638,MIR638,17654
MIR4748,MIR4748,17654
MIR199A1,MIR199A1,17654
MIR6793,MIR6793,17654
TMED1,TMED1,17654
C19orf38,C19orf38,17654
HIKESHIP2,HIKESHIP2,17654
CARM1,CARM1,17655
YIPF2,YIPF2,17655
TIMM29,TIMM29,17655
SMARCA4,SMARCA4,17655
RN7SL192P,RN7SL192P,17656
LDLR,LDLR,17656
MIR6886,MIR6886,17656
SPC24,SPC24,17657
KANK2,KANK2,17657
DOCK6,DOCK6,17657
ANGPTL8,ANGPTL8,17657
TSPAN16,TSPAN16,17658
RAB3D,RAB3D,17658
TMEM205,TMEM205,17658
CCDC159,CCDC159,17658
PLPPR2,PLPPR2,17658
SWSAP1,SWSAP1,17658
EPOR,EPOR,17658
RGL3,RGL3,17658
ODAD3,ODAD3,17659
PRKCSH,PRKCSH,17659
ELAVL3,ELAVL3,17659
ZNF653,ZNF653,17659
MIR7974,MIR7974,17659
ECSIT,ECSIT,17659
RN7SL833P,RN7SL833P,17659
CNN1,CNN1,17660
ELOF1,ELOF1,17660
ZNF627,ZNF627,17660
ACP5,ACP5,17660
GAPDHP76,GAPDHP76,17660
ZNF887P,ZNF887P,17660
HNRNPA1P10,HNRNPA1P10,17660
ZNF833P,ZNF833P,17661
ZNF823,ZNF823,17661
ZNF441,ZNF441,17661
ZNF491,ZNF491,17661
ZNF440,ZNF440,17662
ZNF439,ZNF439,17662
ZNF69,ZNF69,17662
ZNF700,ZNF700,17662
ZNF763,ZNF763,17663
ZNF433-AS1,ZNF433-AS1,17663
RNA5SP464,RNA5SP464,17663
ZNF433,ZNF433,17663
RNA5SP465,RNA5SP465,17663
ZNF878,ZNF878,17663
ZNF844,ZNF844,17663
RNA5SP466,RNA5SP466,17663
ZNF788P,ZNF788P,17663
ZNF20,ZNF20,17664
RSL24D1P8,RSL24D1P8,17664
RNA5SP467,RNA5SP467,17664
ZNF625-ZNF20,ZNF625-ZNF20,17664
ZNF625,ZNF625,17664
ZNF136,ZNF136,17664
ZNF44,ZNF44,17664
ZNF563,ZNF563,17665
ZNF442,ZNF442,17665
RPS29P23,RPS29P23,17666
ZNF799,ZNF799,17666
ZNF443,ZNF443,17666
ZNF709,ZNF709,17666
MTND2P40,MTND2P40,17666
MTCO1P27,MTCO1P27,17666
MTCO2P27,MTCO2P27,17666
MTATP6P27,MTATP6P27,17666
PPIAP20,PPIAP20,17666
ZNF564,ZNF564,17667
LINC02926,LINC02926,17667
PGK1P2,PGK1P2,17667
ZNF490,ZNF490,17667
ZNF791,ZNF791,17667
RPL10P16,RPL10P16,17667
MAN2B1,MAN2B1,17667
WDR83,WDR83,17668
WDR83OS,WDR83OS,17668
DHPS,DHPS,17668
GNG14,GNG14,17668
FBXW9,FBXW9,17668
TNPO2,TNPO2,17668
SNORD41,SNORD41,17668
TRIR,TRIR,17668
GET3,GET3,17668
BEST2,BEST2,17668
HOOK2,HOOK2,17668
MIR5684,MIR5684,17668
JUNB,JUNB,17669
PRDX2,PRDX2,17669
THSD8,THSD8,17669
RNASEH2A,RNASEH2A,17669
RTBDN,RTBDN,17669
MAST1,MAST1,17669
MIR6794,MIR6794,17669
DNASE2,DNASE2,17669
KLF1,KLF1,17669
GCDH,GCDH,17669
RPS6P25,RPS6P25,17669
SYCE2,SYCE2,17669
MIR5695,MIR5695,17669
FARSA,FARSA,17669
FARSA-AS1,FARSA-AS1,17670
CALR,CALR,17670
MIR6515,MIR6515,17670
RAD23A,RAD23A,17670
GADD45GIP1,GADD45GIP1,17670
DAND5,DAND5,17670
NFIX,NFIX,17670
LYL1,LYL1,17671
TRMT1,TRMT1,17671
NACC1,NACC1,17671
STX10,STX10,17671
IER2,IER2,17671
RPL12P42,RPL12P42,17671
CACNA1A,CACNA1A,17672
YJU2B,YJU2B,17675
MRI1,MRI1,17676
C19orf53,C19orf53,17676
ZSWIM4,ZSWIM4,17676
RN7SL619P,RN7SL619P,17676
MIR23AHG,MIR23AHG,17676
MIR24-2,MIR24-2,17676
MIR27A,MIR27A,17676
MIR23A,MIR23A,17676
NANOS3,NANOS3,17676
MIR181C,MIR181C,17676
MIR181D,MIR181D,17676
BRME1,BRME1,17676
CC2D1A,CC2D1A,17677
PODNL1,PODNL1,17677
DCAF15,DCAF15,17677
RFX1,RFX1,17677
RLN3,RLN3,17678
IL27RA,IL27RA,17678
PALM3,PALM3,17678
EEF1DP1,EEF1DP1,17678
MISP3,MISP3,17678
MIR1199,MIR1199,17678
C19orf67,C19orf67,17678
SAMD1,SAMD1,17678
PRKACA,PRKACA,17678
SMIM46,SMIM46,17678
ASF1B,ASF1B,17678
ADGRL1-AS1,ADGRL1-AS1,17678
ADGRL1,ADGRL1,17678
RN7SL231P,RN7SL231P,17679
LINC01841,LINC01841,17679
LINC01842,LINC01842,17680
ADGRE5,ADGRE5,17680
DDX39A,DDX39A,17680
PKN1,PKN1,17680
PTGER1,PTGER1,17681
GIPC1,GIPC1,17681
SNRPGP15,SNRPGP15,17681
DNAJB1,DNAJB1,17681
TECR,TECR,17681
MIR639,MIR639,17681
NDUFB7,NDUFB7,17681
CLEC17A,CLEC17A,17682
RN7SL337P,RN7SL337P,17682
RN7SL842P,RN7SL842P,17682
ADGRE3,ADGRE3,17682
ITGB1P1,ITGB1P1,17682
ZNF333,ZNF333,17682
ADGRE2,ADGRE2,17683
OR7C1,OR7C1,17683
TMEM167AP2,TMEM167AP2,17683
OR7A5,OR7A5,17683
OR7A10,OR7A10,17683
OR7A8P,OR7A8P,17683
OR7A2P,OR7A2P,17684
OR7A17,OR7A17,17684
OR7A18P,OR7A18P,17684
OR7A1P,OR7A1P,17684
OR7A3P,OR7A3P,17684
OR7A11P,OR7A11P,17684
OR7A15P,OR7A15P,17684
OR7C2,OR7C2,17684
SLC1A6,SLC1A6,17684
CCDC105,CCDC105,17685
CASP14,CASP14,17685
OR1I1,OR1I1,17685
SYDE1,SYDE1,17685
ILVBL,ILVBL,17685
ILVBL-AS1,ILVBL-AS1,17685
OR10B1P,OR10B1P,17686
RNU6-782P,RNU6-782P,17686
NOTCH3,NOTCH3,17686
MIR6795,MIR6795,17686
EPHX3,EPHX3,17686
BRD4,BRD4,17686
AKAP8,AKAP8,17687
AKAP8L,AKAP8L,17687
WIZ,WIZ,17688
MIR1470,MIR1470,17688
RASAL3,RASAL3,17688
PGLYRP2,PGLYRP2,17688
CYP4F22,CYP4F22,17688
CYP4F23P,CYP4F23P,17689
RPL23AP2,RPL23AP2,17689
CYP4F8,CYP4F8,17689
CYP4F3,CYP4F3,17689
CYP4F10P,CYP4F10P,17689
CYP4F12,CYP4F12,17689
OR10H2,OR10H2,17690
OR10H3,OR10H3,17690
CYP4F24P,CYP4F24P,17690
OR10H5,OR10H5,17690
OR10H1,OR10H1,17690
ZNF861P,ZNF861P,17690
LINC01764,LINC01764,17690
UCA1,UCA1,17690
CLEC4OP,CLEC4OP,17691
CYP4F36P,CYP4F36P,17691
CYP4F2,CYP4F2,17691
CYP4F11,CYP4F11,17691
OR10H4,OR10H4,17691
CYP4F9P,CYP4F9P,17692
LINC00661,LINC00661,17692
LINC00905,LINC00905,17692
SNX33P1,SNX33P1,17692
